agent_0_x,agent_0_y,agent_0_z,agent_1_x,agent_1_y,agent_1_z,agent_2_x,agent_2_y,agent_2_z,agent_3_x,agent_3_y,agent_3_z,agent_4_x,agent_4_y,agent_4_z,agent_5_x,agent_5_y,agent_5_z,agent_6_x,agent_6_y,agent_6_z,agent_7_x,agent_7_y,agent_7_z,agent_8_x,agent_8_y,agent_8_z,agent_9_x,agent_9_y,agent_9_z,agent_10_x,agent_10_y,agent_10_z,agent_11_x,agent_11_y,agent_11_z,agent_12_x,agent_12_y,agent_12_z,agent_13_x,agent_13_y,agent_13_z,agent_14_x,agent_14_y,agent_14_z,agent_15_x,agent_15_y,agent_15_z,agent_16_x,agent_16_y,agent_16_z,agent_17_x,agent_17_y,agent_17_z,agent_18_x,agent_18_y,agent_18_z,agent_19_x,agent_19_y,agent_19_z,agent_20_x,agent_20_y,agent_20_z,agent_21_x,agent_21_y,agent_21_z,agent_22_x,agent_22_y,agent_22_z,agent_23_x,agent_23_y,agent_23_z,agent_24_x,agent_24_y,agent_24_z,agent_25_x,agent_25_y,agent_25_z,agent_26_x,agent_26_y,agent_26_z,agent_27_x,agent_27_y,agent_27_z
-1.4206125736236572,-1.9421844482421875,-2.82421875,-1.052339792251587,-1.9536240100860596,-4.619531154632568,0.04330012574791908,-1.9817962646484375,-4.383593559265137,-1.4206125736236572,-1.9421844482421875,-2.82421875,-1.4206125736236572,-1.9421844482421875,-2.82421875,-2.4573659896850586,-1.7295879125595093,-5.974999904632568,2.2901155948638916,-2.1466128826141357,-4.620312213897705,-0.32715386152267456,-1.974048137664795,-4.211093425750732,2.527557373046875,-1.8556158542633057,-5.979687213897705,,,,-2.933574676513672,-1.8341141939163208,-5.83203125,-2.388514995574951,-1.9289381504058838,-4.74843692779541,-1.4206125736236572,-1.9421844482421875,-2.82421875,2.342005491256714,-2.1459951400756836,-4.724999904632568,2.2901155948638916,-2.1466128826141357,-4.620312213897705,,,,,,,-2.951258659362793,-1.2335416078567505,-5.8671875,-2.9284660816192627,-1.5760197639465332,-5.821875095367432,-0.753034770488739,-1.538212537765503,-6.656244277954102,,,,2.847736120223999,-1.9745407104492188,-5.745312690734863,,,,0.2953518033027649,-1.621346354484558,-6.831093788146973,,,,,,,,,,,,
-1.433469295501709,-1.9596128463745117,-2.849609375,-1.0541198253631592,-1.9566150903701782,-4.626718997955322,0.04312247037887573,-1.979984164237976,-4.379687309265137,-1.433469295501709,-1.9596128463745117,-2.849609375,-1.433469295501709,-1.9596128463745117,-2.849609375,-2.4542043209075928,-1.7147363424301147,-5.966875076293945,2.2624683380126953,-2.1207938194274902,-4.564843654632568,-0.3184354603290558,-1.9735641479492188,-4.210155963897705,2.524716377258301,-1.8536169528961182,-5.973437786102295,,,,-2.917635679244995,-1.8118901252746582,-5.800000190734863,-2.369792938232422,-1.9234780073165894,-4.7109375,-1.433469295501709,-1.9536716938018799,-2.849609375,2.314741849899292,-2.121108055114746,-4.670312404632568,2.2624683380126953,-2.1207938194274902,-4.564843654632568,,,,,,,-2.941215753555298,-1.217024564743042,-5.846875190734863,-2.912919521331787,-1.5675034523010254,-5.790625095367432,-0.7541271448135376,-1.5399538278579712,-6.66405725479126,,,,2.8250842094421387,-1.958909511566162,-5.699999809265137,,,,0.29561325907707214,-1.6524436473846436,-6.842187881469727,,,,,,,,,,,,
-1.404905080795288,-1.920640230178833,-2.79296875,-1.0354652404785156,-1.922161340713501,-4.545312404632568,0.04219808802008629,-1.9421104192733765,-4.276249885559082,-1.404905080795288,-1.920640230178833,-2.79296875,,,,-2.4279003143310547,-1.6964304447174072,-5.903281211853027,2.2211196422576904,-2.072585344314575,-4.481249809265137,-0.31131085753440857,-1.938541293144226,-4.1171875,2.47886061668396,-1.8411461114883423,-5.893750190734863,0.0813411995768547,-1.7995350360870361,-6.805153846740723,-2.882511615753174,-1.7781908512115479,-5.73046875,-2.338233709335327,-1.8979315757751465,-4.6484375,-1.404905080795288,-1.920640230178833,-2.79296875,2.2602293491363525,-2.071049928665161,-4.560155868530273,2.2211196422576904,-2.072585344314575,-4.481249809265137,,,,,,,-2.8644344806671143,-1.1852885484695435,-5.694530963897705,-2.8809399604797363,-1.5503442287445068,-5.727344036102295,-0.7398324608802795,-1.5110374689102173,-6.53905725479126,,,,2.746971368789673,-1.904644250869751,-5.542187690734863,,,,0.29096657037734985,-1.625618577003479,-6.731250286102295,,,,,,,,,,,,
-1.3940492868423462,-1.905927062034607,-2.771484375,-1.0307891368865967,-1.9137327671051025,-4.525156021118164,0.041846998035907745,-1.9222594499588013,-4.232343673706055,-1.3940492868423462,-1.905927062034607,-2.771484375,,,,-2.4359683990478516,-1.6813918352127075,-5.893280982971191,2.1329236030578613,-1.990293264389038,-4.30312442779541,-0.308574378490448,-1.9220752716064453,-4.08203125,2.3816826343536377,-1.789673924446106,-5.690625190734863,0.08163652569055557,-1.789053201675415,-6.8187479972839355,-2.8879122734069824,-1.7817041873931885,-5.741406440734863,-2.347975730895996,-1.8962717056274414,-4.667968273162842,-1.3940492868423462,-1.905927062034607,-2.771484375,2.1712610721588135,-1.9895354509353638,-4.380468845367432,2.1329236030578613,-1.990293264389038,-4.30312442779541,,,,,,,-2.878480911254883,-1.203189730644226,-5.72265625,-2.8753371238708496,-1.547501564025879,-5.716406345367432,-0.7303398251533508,-1.4920326471328735,-6.456244468688965,,,,2.6475677490234375,-1.8246177434921265,-5.341406345367432,,,,0.28971341252326965,-1.6180204153060913,-6.699219226837158,,,,,,,,,,,,
-1.3773837089538574,-1.8830678462982178,-2.73828125,-1.0186656713485718,-1.891083002090454,-4.471718788146973,0.04152258485555649,-1.9090842008590698,-4.203437328338623,-1.3773837089538574,-1.8830678462982178,-2.73828125,-1.4096077680587769,-1.8862240314483643,-2.8023436069488525,-2.4018099308013916,-1.6576931476593018,-5.810468673706055,2.0872058868408203,-1.9563876390457153,-4.2109375,-0.30566132068634033,-1.9036376476287842,-4.04296875,2.3531904220581055,-1.7652934789657593,-5.650781631469727,,,,-2.851832866668701,-1.7711507081985474,-5.669531345367432,-2.2930197715759277,-1.8612923622131348,-4.55859375,-1.3773837089538574,-1.8830678462982178,-2.73828125,2.1305763721466064,-1.95223069190979,-4.298437118530273,2.0872058868408203,-1.9563876390457153,-4.2109375,,,,,,,,,,-2.840829610824585,-1.5288196802139282,-5.647656440734863,-0.7251022458076477,-1.4811183214187622,-6.409368515014648,,,,2.6107497215270996,-1.7992019653320312,-5.267187595367432,,,,0.28789660334587097,-1.6081242561340332,-6.658594131469727,,,,,,,,,,,,
-1.3773353099822998,-1.8831372261047363,-2.73828125,-1.023645043373108,-1.9005845785140991,-4.493906021118164,0.041562508791685104,-1.9167461395263672,-4.200781345367432,-1.3773353099822998,-1.8831372261047363,-2.73828125,-1.4109336137771606,-1.8881356716156006,-2.8050780296325684,-2.417003870010376,-1.6600333452224731,-5.818124771118164,2.110886573791504,-1.969761610031128,-4.258593559265137,-0.30388379096984863,-1.909839153289795,-4.020312309265137,2.365894317626953,-1.774915099143982,-5.681093692779541,0.08165132254362106,-1.8027068376541138,-6.81624698638916,-2.877274990081787,-1.787168025970459,-5.720312595367432,-2.310622453689575,-1.8757679462432861,-4.59375,-1.3773353099822998,-1.8831372261047363,-2.73828125,2.110886573791504,-1.969761610031128,-4.258593559265137,2.138768196105957,-1.9687913656234741,-4.314844131469727,,,,,,,,,,-2.8647003173828125,-1.5299992561340332,-5.6953125,-0.7228775024414062,-1.4769585132598877,-6.390619277954102,,,,2.6282496452331543,-1.811352014541626,-5.302343845367432,,,,0.3096405863761902,-1.6496309041976929,-6.8296918869018555,,,,,,,,,,,,
-1.3666133880615234,-1.8683418035507202,-2.716796875,-1.014276146888733,-1.8829022645950317,-4.452187538146973,0.04964737221598625,-1.8956797122955322,-4.154687404632568,-1.3666133880615234,-1.8683418035507202,-2.716796875,-1.4019821882247925,-1.8760194778442383,-2.787109375,-2.3989417552948,-1.6474536657333374,-5.774218559265137,2.0600430965423584,-1.9223885536193848,-4.156249523162842,-0.29150134325027466,-1.8914612531661987,-3.964296817779541,2.3082950115203857,-1.7609584331512451,-5.599218845367432,0.08142080903053284,-1.8019412755966187,-6.813591003417969,-2.8420841693878174,-1.7651499509811401,-5.650000095367432,-2.2852210998535156,-1.854993224143982,-4.54296875,-1.3666133880615234,-1.8683418035507202,-2.716796875,2.0600430965423584,-1.9223885536193848,-4.156249523162842,2.0863749980926514,-1.920632243156433,-4.209375381469727,,,,,,,,,,-2.836975336074829,-1.5268049240112305,-5.639843940734863,-0.7170558571815491,-1.464621901512146,-6.337493896484375,,,,2.558015823364258,-1.7629998922348022,-5.160937309265137,,,,0.3087696433067322,-1.6459816694259644,-6.814847946166992,,,,,,,,,,,,
-1.3498224020004272,-1.8455379009246826,-2.68359375,-1.0052709579467773,-1.8665016889572144,-4.413280963897705,0.048943959176540375,-1.8725203275680542,-4.085155963897705,-1.3498224020004272,-1.8455379009246826,-2.68359375,-1.3822416067123413,-1.8497570753097534,-2.748046636581421,-2.3935036659240723,-1.6357126235961914,-5.732812404632568,2.0078864097595215,-1.873654842376709,-4.050780773162842,-0.286650687456131,-1.8689610958099365,-3.8999996185302734,2.250319480895996,-1.7254003286361694,-5.485937595367432,0.08163901418447495,-1.7879465818405151,-6.814060688018799,-2.8360025882720947,-1.7615594863891602,-5.638281345367432,,,,-1.3498224020004272,-1.8455379009246826,-2.68359375,2.0326709747314453,-1.871132731437683,-4.100781440734863,,,,,,,2.0078864097595215,-1.873654842376709,-4.050780773162842,,,,-2.8289291858673096,-1.5226470232009888,-5.624218940734863,-0.7087430357933044,-1.435064435005188,-6.265774726867676,-2.2045133113861084,-1.8444780111312866,-4.382812023162842,2.5004682540893555,-1.7232980728149414,-5.04453182220459,,,,0.30667898058891296,-1.6338037252426147,-6.764066696166992,,,,,,,,,,,,
-1.3360958099365234,-1.8267250061035156,-2.65625,-0.9910345077514648,-1.8399806022644043,-4.350625038146973,0.04821985960006714,-1.8457859754562378,-4.026874542236328,-1.3360958099365234,-1.8267250061035156,-2.65625,,,,-2.3535027503967285,-1.6083054542541504,-5.636875152587891,1.9507560729980469,-1.8203349113464355,-3.935546398162842,-0.2813946604728699,-1.8424806594848633,-3.828125,2.197222948074341,-1.7045034170150757,-5.383906364440918,0.08154838532209396,-1.7726798057556152,-6.810153007507324,-2.7881176471710205,-1.7201915979385376,-5.54296875,,,,-1.3360958099365234,-1.8267250061035156,-2.65625,1.9747658967971802,-1.817820429801941,-3.9839844703674316,,,,,,,1.9507560729980469,-1.8203349113464355,-3.935546398162842,,,,-2.785759925842285,-1.4993468523025513,-5.538281440734863,-0.7876819372177124,-1.537381649017334,-6.837184906005859,-2.174692153930664,-1.8194681406021118,-4.323436737060547,2.4361705780029297,-1.6789666414260864,-4.914844036102295,,,,0.30125388503074646,-1.6050782203674316,-6.645317077636719,,,,,,,,,,,,
-1.3871486186981201,-1.8965866565704346,-2.7578125,-1.0389268398284912,-1.9290239810943604,-4.561093330383301,0.05013931170105934,-1.9263715744018555,-4.18359375,-1.3871486186981201,-1.8965866565704346,-2.7578125,-1.3871486186981201,-1.8965866565704346,-2.7578125,-2.4913289546966553,-1.694122552871704,-5.9375,2.0594141483306885,-1.895737648010254,-4.154687404632568,-0.28423553705215454,-1.9240162372589111,-3.980233907699585,2.2962450981140137,-1.7904696464538574,-5.655312538146973,0.09502740204334259,-1.7862919569015503,-6.754059314727783,-2.939340591430664,-1.8013941049575806,-5.84375,-2.271308183670044,-1.9003790616989136,-4.515624046325684,,,,2.033855438232422,-1.897873878479004,-4.103124618530273,2.033855438232422,-1.897873878479004,-4.103124618530273,,,,,,,,,,-2.9389476776123047,-1.581876277923584,-5.842968940734863,-0.7201923131942749,-1.4450215101242065,-6.367181777954102,,,,2.5527751445770264,-1.7593351602554321,-5.149999618530273,,,,0.2894260883331299,-1.616072177886963,-6.69062614440918,,,,,,,,,,,,
-1.3980168104171753,-1.9113205671310425,-2.779296875,-1.0479363203048706,-1.9454857110977173,-4.600156307220459,0.050222672522068024,-1.9424822330474854,-4.1996870040893555,-1.3980168104171753,-1.9113205671310425,-2.779296875,-1.3980168104171753,-1.9113205671310425,-2.779296875,-2.5078558921813965,-1.7051972150802612,-5.9765625,2.094141960144043,-1.9541903734207153,-4.22499942779541,-0.28674212098121643,-1.9402391910552979,-4.013906002044678,2.3433642387390137,-1.8487977981567383,-5.801562309265137,0.09508414566516876,-1.790592908859253,-6.770621299743652,-2.957547426223755,-1.8001431226730347,-5.879687309265137,-2.2757318019866943,-1.9228030443191528,-4.524219036102295,,,,2.094141960144043,-1.9541903734207153,-4.22499942779541,2.119699716567993,-1.9512916803359985,-4.276562690734863,,,,,,,,,,-2.9551894664764404,-1.590478777885437,-5.875,-0.717046320438385,-1.425104022026062,-6.337963581085205,,,,2.617290735244751,-1.8038417100906372,-5.280468940734863,,,,0.28975704312324524,-1.6188253164291382,-6.7023444175720215,,,,,,,,,,,,
-1.3529129028320312,-1.8495488166809082,-2.689453125,-1.007993459701538,-1.8710930347442627,-4.424218654632568,0.04868762195110321,-1.87069833278656,-4.081249713897705,,,,,,,-2.4129724502563477,-1.6405686140060425,-5.75,2.016592025756836,-1.8819340467453003,-4.06874942779541,-0.2773530185222626,-1.8678500652313232,-3.880859375,2.2564377784729004,-1.7803468704223633,-5.586718559265137,0.08075771480798721,-1.7762044668197632,-6.769529342651367,-2.8311939239501953,-1.7231371402740479,-5.628125190734863,,,,-1.3529129028320312,-1.8495488166809082,-2.689453125,2.043696641921997,-1.8814384937286377,-4.123437404632568,,,,,,,2.016592025756836,-1.8819340467453003,-4.06874942779541,,,,-2.8339450359344482,-1.525136947631836,-5.633594036102295,-0.7797924876213074,-1.5213807821273804,-6.766089916229248,-2.190598726272583,-1.8416863679885864,-4.354687213897705,2.5331311225891113,-1.756597638130188,-5.110937595367432,-1.3529129028320312,-1.8495488166809082,-2.689453125,0.3022637963294983,-1.6120460033416748,-6.67422342300415,,,,,,,,,,,,
-1.352825403213501,-1.849511981010437,-2.689453125,-1.0266958475112915,-1.8887372016906738,-4.46609354019165,0.04903380572795868,-1.895606517791748,-4.098437309265137,,,,,,,-2.4213457107543945,-1.6381629705429077,-5.741875171661377,2.046556234359741,-1.9096988439559937,-4.128905773162842,-0.2876381576061249,-1.8911794424057007,-3.9124996662139893,2.3011231422424316,-1.82477605342865,-5.726406574249268,0.08099999278783798,-1.776305913925171,-6.770310401916504,-2.8333685398101807,-1.7127434015274048,-5.6328125,,,,-1.352825403213501,-1.849511981010437,-2.689453125,2.046556234359741,-1.9096988439559937,-4.128905773162842,2.0728888511657715,-1.9081127643585205,-4.182031154632568,,,,,,,,,,-2.8428001403808594,-1.5299159288406372,-5.651562690734863,-0.78199303150177,-1.5260192155838013,-6.7871832847595215,-2.204604387283325,-1.853516936302185,-4.3828125,2.5801713466644287,-1.7890095710754395,-5.205468654632568,-1.352825403213501,-1.849511981010437,-2.689453125,0.30886054039001465,-1.6316615343093872,-6.814692497253418,,,,,,,,,,,,
-1.3262765407562256,-1.8132561445236206,-2.63671875,-0.9869712591171265,-1.8157384395599365,-4.293437480926514,0.04729625955224037,-1.827401876449585,-3.950937271118164,-1.386400818824768,-1.820751667022705,-2.7562496662139893,,,,-2.3176681995391846,-1.5873854160308838,-5.5234375,1.9706778526306152,-1.8388919830322266,-3.975780963897705,-0.2798512578010559,-1.8243029117584229,-3.806952953338623,2.2016334533691406,-1.745883584022522,-5.478749752044678,0.06744825839996338,-1.8042970895767212,-6.822653770446777,-2.717393159866333,-1.6426916122436523,-5.40234375,,,,-1.3262765407562256,-1.8132561445236206,-2.63671875,1.9958490133285522,-1.8371952772140503,-4.026562690734863,,,,,,,1.9706778526306152,-1.8388919830322266,-3.975780963897705,,,,-2.7307543754577637,-1.4923052787780762,-5.428906440734863,-0.7616920471191406,-1.4865310192108154,-6.61140251159668,-2.141690731048584,-1.7917948961257935,-4.257812023162842,2.47680401802063,-1.7173434495925903,-4.996874809265137,-1.3262765407562256,-1.8132561445236206,-2.63671875,0.2985016107559204,-1.5904664993286133,-6.585161209106445,,,,,,,,,,,,
-1.3243273496627808,-1.8105411529541016,-2.6328125,-0.9946922659873962,-1.8298406600952148,-4.326874732971191,0.04732576757669449,-1.8382518291473389,-3.9566404819488525,-1.4178555011749268,-1.8326246738433838,-2.8187499046325684,,,,-2.3447046279907227,-1.5863019227981567,-5.560156345367432,2.002378225326538,-1.8684855699539185,-4.039843559265137,-0.27466121315956116,-1.834445595741272,-3.8449220657348633,2.2394237518310547,-1.785123348236084,-5.602031707763672,0.06733251363039017,-1.8029221296310425,-6.817653656005859,-2.744933605194092,-1.6592764854431152,-5.45703125,,,,-1.3243273496627808,-1.8105411529541016,-2.6328125,2.002378225326538,-1.8684855699539185,-4.039843559265137,2.028710126876831,-1.8674564361572266,-4.092968940734863,,,,,,,,,,-2.7484705448150635,-1.4791423082351685,-5.464062690734863,-0.758779764175415,-1.480684518814087,-6.585620403289795,-2.167259693145752,-1.804144024848938,-4.30859375,2.533660888671875,-1.7567708492279053,-5.111718654632568,-1.3243273496627808,-1.8105411529541016,-2.6328125,0.3052692711353302,-1.6268322467803955,-6.735941410064697,,,,,,,,,,,,
-1.3214139938354492,-1.8065471649169922,-2.626953125,-0.9947482347488403,-1.8298991918563843,-4.326874732971191,0.047353945672512054,-1.849654197692871,-3.9632813930511475,-1.4149445295333862,-1.8288532495498657,-2.8128905296325684,,,,-2.331334352493286,-1.588808298110962,-5.528281211853027,2.010070323944092,-1.8842226266860962,-4.055468559265137,-0.27348288893699646,-1.8422576189041138,-3.8277344703674316,2.267894983291626,-1.831610918045044,-5.673437118530273,0.0786672979593277,-1.700056552886963,-6.584059715270996,-2.7292847633361816,-1.6385356187820435,-5.42578125,,,,-1.3214139938354492,-1.8065471649169922,-2.626953125,2.0456950664520264,-1.883196473121643,-4.127344131469727,2.0185890197753906,-1.8837165832519531,-4.07265567779541,,,,,,,,,,-2.730463981628418,-1.4921214580535889,-5.428125381469727,-0.7759333848953247,-1.5140793323516846,-6.733745098114014,-2.141378164291382,-1.7914859056472778,-4.257030963897705,2.571155548095703,-1.7720699310302734,-5.1875,-1.3214139938354492,-1.8065471649169922,-2.626953125,0.30645638704299927,-1.633716106414795,-6.764066696166992,,,,,,,,,,,,
-1.328222632408142,-1.8159587383270264,-2.640625,-1.0013123750686646,-1.8422014713287354,-4.355937480926514,0.0477411262691021,-1.860457420349121,-3.9864063262939453,-1.4205694198608398,-1.830339789390564,-2.82421875,,,,-2.3731071949005127,-1.597756266593933,-5.599999904632568,2.066727876663208,-1.8937633037567139,-4.169530868530273,-0.2656407952308655,-1.8519480228424072,-3.831249713897705,2.24607253074646,-1.8329851627349854,-5.677656173706055,0.0789293721318245,-1.7292454242706299,-6.5906219482421875,-2.7762997150421143,-1.6783668994903564,-5.51953125,,,,-1.328222632408142,-1.8159587383270264,-2.640625,2.0303268432617188,-1.8945680856704712,-4.09609317779541,2.0303268432617188,-1.8945680856704712,-4.09609317779541,,,,,,,,,,-2.779050350189209,-1.4957242012023926,-5.525000095367432,-0.6876878142356873,-1.3669540882110596,-6.0793681144714355,-2.175062894821167,-1.810755968093872,-4.32421875,,,,-1.328222632408142,-1.8159587383270264,-2.640625,0.2884204685688019,-1.6107078790664673,-6.6687517166137695,,,,,,,,,,,,
-1.3459359407424927,-1.8401015996932983,-2.67578125,-1.0037046670913696,-1.8633571863174438,-4.406093597412109,0.047791942954063416,-1.872453212738037,-3.9943747520446777,-1.4449652433395386,-1.8557053804397583,-2.8726561069488525,,,,-2.4126341342926025,-1.636122703552246,-5.693124771118164,,,,-0.2655697464942932,-1.8670746088027954,-3.8296093940734863,2.190394401550293,-1.8086038827896118,-5.56640625,0.0803176760673523,-1.7332277297973633,-6.712809085845947,-2.8235180377960205,-1.706802248954773,-5.61328125,,,,-1.3459359407424927,-1.8401015996932983,-2.67578125,2.0051109790802,-1.8710286617279053,-4.04531192779541,2.0051109790802,-1.8710286617279053,-4.04531192779541,,,,,,,,,,-2.8294126987457275,-1.534451961517334,-5.625,-0.7011896371841431,-1.3806536197662354,-6.198116302490234,-2.2045841217041016,-1.8352363109588623,-4.3828125,2.5445313453674316,-1.7536009550094604,-5.133593559265137,-1.3459359407424927,-1.8401015996932983,-2.67578125,0.2927039563655853,-1.634963035583496,-6.769533157348633,,,,,,,,,,,,
-1.318512201309204,-1.8025261163711548,-2.62109375,-0.9839696288108826,-1.826526403427124,-4.318906307220459,0.04684840142726898,-1.8396055698394775,-3.9242184162139893,-1.4155828952789307,-1.8178883790969849,-2.8140623569488525,,,,-2.35811448097229,-1.5990769863128662,-5.564062118530273,,,,-0.262027382850647,-1.8336049318313599,-3.777031183242798,2.137596607208252,-1.7558504343032837,-5.403905868530273,0.07826290279626846,-1.7063610553741455,-6.555621147155762,-2.7549242973327637,-1.665276050567627,-5.4765625,-2.0294477939605713,-1.7987194061279297,-4.034375190734863,-1.318512201309204,-1.8025261163711548,-2.62109375,1.9771451950073242,-1.8450520038604736,-3.9890620708465576,2.00308895111084,-1.8439844846725464,-4.041406154632568,,,,1.9771451950073242,-1.8450520038604736,-3.9890620708465576,,,,-2.757282018661499,-1.5067094564437866,-5.481249809265137,-0.691390872001648,-1.3610681295394897,-6.109992027282715,-2.1685690879821777,-1.7961922883987427,-4.31093692779541,2.4809188842773438,-1.709877610206604,-5.005468845367432,-1.318512201309204,-1.8025261163711548,-2.62109375,0.29091283679008484,-1.6119581460952759,-6.7321882247924805,,,,,,,,,,,,
-1.3134766817092896,-1.7958498001098633,-2.611328125,-0.9810696244239807,-1.8215776681900024,-4.307031154632568,0.046494707465171814,-1.81916081905365,-3.8804688453674316,-1.4199693202972412,-1.8237357139587402,-2.8230466842651367,,,,-2.3681187629699707,-1.606137990951538,-5.588281631469727,,,,-0.25080811977386475,-1.818497657775879,-3.7297658920288086,2.0758216381073,-1.725057601928711,-5.274999618530273,0.07773128896951675,-1.6887465715408325,-6.487496376037598,-2.773921251296997,-1.6885126829147339,-5.514843940734863,-2.0445830821990967,-1.8038972616195679,-4.064843654632568,-1.3134766817092896,-1.7958498001098633,-2.611328125,1.9188294410705566,-1.7905527353286743,-3.871093511581421,,,,,,,1.9188294410705566,-1.7905527353286743,-3.871093511581421,,,,-2.776671886444092,-1.5175467729568481,-5.520312309265137,-0.6860650777816772,-1.3512251377105713,-6.065304279327393,-2.176225185394287,-1.8027759790420532,-4.32656192779541,2.4210946559906006,-1.6685978174209595,-4.884375095367432,-1.3134766817092896,-1.7958498001098633,-2.611328125,0.2903249263763428,-1.6072176694869995,-6.711875915527344,,,,,,,,,,,,
-1.2997039556503296,-1.7769761085510254,-2.583984375,-0.9598922729492188,-1.7986656427383423,-4.253125190734863,0.0459236241877079,-1.8036048412322998,-3.8304688930511475,-1.4056057929992676,-1.7994134426116943,-2.7945313453674316,,,,-2.338282346725464,-1.5857822895050049,-5.517969131469727,,,,-0.25727343559265137,-1.8016331195831299,-3.711249828338623,2.0995423793792725,-1.7650693655014038,-5.363593578338623,0.07714587450027466,-1.6614112854003906,-6.434683799743652,-2.7326202392578125,-1.6745784282684326,-5.432812213897705,,,,-1.2997039556503296,-1.7769761085510254,-2.583984375,1.932411789894104,-1.8030965328216553,-3.898437023162842,,,,,,,1.932411789894104,-1.8030965328216553,-3.898437023162842,,,,,,,-0.6774319410324097,-1.334148645401001,-5.989367485046387,-2.1298248767852783,-1.7730793952941895,-4.234375,2.454822063446045,-1.7020105123519897,-4.952343940734863,-1.2997039556503296,-1.7769761085510254,-2.583984375,0.2865819036960602,-1.599861979484558,-6.624220848083496,,,,,,,,,,,,
-1.2988122701644897,-1.775597095489502,-2.58203125,-0.9669589400291443,-1.8115617036819458,-4.283750057220459,0.046150512993335724,-1.8180845975875854,-3.861328125,-1.407275915145874,-1.7955541610717773,-2.797656297683716,,,,-2.3414573669433594,-1.5877342224121094,-5.525000095367432,,,,-0.25025567412376404,-1.8135498762130737,-3.7199220657348633,2.074953079223633,-1.7538444995880127,-5.329687118530273,0.07879903167486191,-1.7021985054016113,-6.5929646492004395,-2.728095293045044,-1.6603142023086548,-5.423437595367432,-1.9951798915863037,-1.776594638824463,-3.9664061069488525,-1.2988122701644897,-1.775597095489502,-2.58203125,1.9099947214126587,-1.7822693586349487,-3.853515386581421,,,,,,,1.9099947214126587,-1.7822693586349487,-3.853515386581421,,,,,,,-0.6966730952262878,-1.3715238571166992,-6.157491207122803,-2.1280086040496826,-1.7713894844055176,-4.23046875,2.429459571838379,-1.6742770671844482,-4.901562690734863,-1.2988122701644897,-1.775597095489502,-2.58203125,0.2932922840118408,-1.6386481523513794,-6.785158157348633,,,,,,,,,,,,
-1.3145310878753662,-1.7970876693725586,-2.61328125,-0.9866738319396973,-1.8484997749328613,-4.371093273162842,0.047206200659275055,-1.8596526384353638,-3.9496092796325684,-1.4290860891342163,-1.8233833312988281,-2.8410158157348633,,,,-2.3793931007385254,-1.6055619716644287,-5.58703088760376,,,,-0.2480759471654892,-1.8552571535110474,-3.805469036102295,2.071223258972168,-1.7601189613342285,-5.348750114440918,0.07913251221179962,-1.750792145729065,-6.6207780838012695,-2.7556028366088867,-1.6770576238632202,-5.478124618530273,,,,-1.3145310878753662,-1.7970876693725586,-2.61328125,1.9322607517242432,-1.803046703338623,-3.898437023162842,1.966724157333374,-1.8021141290664673,-3.967968702316284,,,,1.9322607517242432,-1.803046703338623,-3.898437023162842,,,,,,,-0.7021876573562622,-1.3953237533569336,-6.206241607666016,-2.169663906097412,-1.7970726490020752,-4.313281059265137,2.4449496269226074,-1.6849528551101685,-4.932812690734863,-1.3145310878753662,-1.7970876693725586,-2.61328125,0.2807990312576294,-1.634117841720581,-6.825312614440918,,,,,,,,,,,,
-1.2889502048492432,-1.7621922492980957,-2.5625,-0.9682406783103943,-1.814120888710022,-4.289687156677246,0.046150319278240204,-1.824219822883606,-3.857187271118164,-1.4060560464859009,-1.788251280784607,-2.7953124046325684,,,,-2.3474409580230713,-1.58411705493927,-5.512187480926514,,,,-0.23555345833301544,-1.8202184438705444,-3.733515977859497,2.0285656452178955,-1.734799861907959,-5.238438129425049,0.07805114984512329,-1.7523279190063477,-6.523435115814209,-2.720942497253418,-1.6786283254623413,-5.409375190734863,-2.000230550765991,-1.7646064758300781,-3.976562261581421,-1.2889502048492432,-1.7621922492980957,-2.5625,1.903647780418396,-1.7763502597808838,-3.8406248092651367,,,,,,,1.9110053777694702,-1.7751771211624146,-3.85546875,,,,,,,-0.7089648246765137,-1.4090265035629272,-6.2668657302856445,-2.1161575317382812,-1.7616231441497803,-4.20703125,,,,-1.2889502048492432,-1.7621922492980957,-2.5625,0.27775275707244873,-1.6300495862960815,-6.749220371246338,,,,,,,,,,,,
-1.2978334426879883,-1.7742656469345093,-2.580078125,-0.9796223044395447,-1.8352984189987183,-4.339843273162842,0.04664933308959007,-1.8458057641983032,-3.902890205383301,-1.417300820350647,-1.8024779558181763,-2.817577838897705,,,,-2.385030746459961,-1.589916706085205,-5.572968482971191,,,,-0.23819436132907867,-1.8402256965637207,-3.7746095657348633,2.0527002811431885,-1.7745460271835327,-5.358593940734863,0.24974724650382996,-1.5443283319473267,-6.39453125,-2.7622928619384766,-1.7154866456985474,-5.491406440734863,-2.0140488147735596,-1.785057783126831,-4.00390625,-1.2978334426879883,-1.7742656469345093,-2.580078125,,,,1.9400140047073364,-1.8102866411209106,-3.914062261581421,,,,1.9400140047073364,-1.8102866411209106,-3.914062261581421,,,,,,,-0.7250285744667053,-1.4407259225845337,-6.408114910125732,-2.130765438079834,-1.782525658607483,-4.235937118530273,,,,-1.2978334426879883,-1.7742656469345093,-2.580078125,0.07945049554109573,-1.7855103015899658,-6.6471848487854,,,,,,,,,,,,
